Report ID,datetime,hour,weekday,day_night,Crime Type,crime_category,Description,Status,Location,Full Address,Latitude,Longitude
251248,2025-03-13 15:50:00,15,Thursday,Day,Misdemeanor,Misdemeanor,LEAVING THE SCENE OF A PROPERTY DAMAGE CRASH,OPEN CASE,46 BYPASS/NORTH OF 17TH STREET,"46 BYPASS/NORTH OF 17TH STREET, Bloomington, IN",39.1797415,-86.5073028
251244,2025-03-13 14:24:00,14,Thursday,Day,Larceny,Larceny,POSSESSION MARIJUANA/HASH OIL/HASHISH/SALVIA,NO ARREST,BRISCOE QUAD,"BRISCOE QUAD, Bloomington, IN",39.1784385,-86.5199643
251241,2024-10-10 12:46:00,12,Thursday,Day,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,SUSPECT ARRESTED,FOREST QUAD,"FOREST QUAD, Bloomington, IN",39.164555,-86.5129405
251240,2024-10-10 12:45:00,12,Thursday,Day,Theft,Theft,"THEFT FROM BUILDING $750-$49,999",SUSPECT ARRESTED,SPRUCE HALL,"SPRUCE HALL, Bloomington, IN",39.1655016,-86.51197
251233,2025-03-05 08:00:00,8,Wednesday,Day,Misdemeanour,Other,ARSON,OPEN CASE,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251232,2025-03-13 01:45:00,1,Thursday,Night,Assault,Assault,INTIMIDATION,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,FOREST QUAD,"FOREST QUAD, Bloomington, IN",39.164555,-86.5129405
251231,2025-03-13 00:58:00,0,Thursday,Night,Larceny,Larceny,POSSESSION MARIJUANA/HASH OIL/HASHISH/SALVIA,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,FOREST QUAD,"FOREST QUAD, Bloomington, IN",39.164555,-86.5129405
251239,2024-10-11 12:43:00,12,Friday,Day,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,SUSPECT ARRESTED,BRISCOE QUAD,"BRISCOE QUAD, Bloomington, IN",39.1784385,-86.5199643
251230,2025-03-12 20:20:00,20,Wednesday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,MCNUTT QUAD,"MCNUTT QUAD, Bloomington, IN",39.1762905,-86.5201909
251228,2025-03-12 19:00:00,19,Wednesday,Night,Misdemeanor,Misdemeanor,LEAVING THE SCENE OF A PROPERTY DAMAGE CRASH,OPEN CASE,10TH STREET/WEST OF EAGLESON,"10TH STREET/WEST OF EAGLESON, Bloomington, IN",39.1670668,-86.5160631
251225,2024-04-19 03:00:00,3,Friday,Night,Sexual Assault,Sexual Assault,RAPE - INTERCOURSE,OPEN CASE,3RD & UNION APARTMENTS,"3RD & UNION APARTMENTS, Bloomington, IN",39.1645023,-86.5102281
251224,2024-10-24 16:56:00,16,Thursday,Day,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,SUSPECT ARRESTED,WILLKIE NORTH,"WILLKIE NORTH, Bloomington, IN",39.1669726,-86.5106183
251222,2024-10-06 16:46:00,16,Sunday,Day,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,SUSPECT ARRESTED,MCNUTT QUAD,"MCNUTT QUAD, Bloomington, IN",39.1762905,-86.5201909
251199,2025-03-12 09:06:00,9,Wednesday,Day,Stalking,Stalking,CRIMINAL STALKING,PROBABLE CAUSE FILED,LOWELL E BAIER HALL,"LOWELL E BAIER HALL, Bloomington, IN",39.1657702,-86.5177303
251192,2025-02-28 00:31:00,0,Friday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR X3,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,FOREST QUAD,"FOREST QUAD, Bloomington, IN",39.164555,-86.5129405
251191,2025-02-26 00:30:00,0,Wednesday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,FOREST QUAD,"FOREST QUAD, Bloomington, IN",39.164555,-86.5129405
251189,2024-09-01 00:00:00,0,Sunday,Night,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,SUSPECT ARRESTED,ASHTON JOHNSTON HALL,"ASHTON JOHNSTON HALL, Bloomington, IN",39.1709662,-86.5121924
251188,2024-09-01 00:00:00,0,Sunday,Night,Theft,Other,BURGLARY,SUSPECT ARRESTED,ASHTON JOHNSTON HALL,"ASHTON JOHNSTON HALL, Bloomington, IN",39.1709662,-86.5121924
251180,2025-03-11 09:33:00,9,Tuesday,Day,Theft,Other,BURGLARY,SUSPECT ARRESTED,ASHTON JOHNSTON HALL,"ASHTON JOHNSTON HALL, Bloomington, IN",39.1709662,-86.5121924
251175,2025-03-10 19:09:00,19,Monday,Night,Assault,Assault,BATTERY WITH MINOR INJURY,VICTIM DECLINED TO PROSECUTE,BILL GARRETT FIELDHOUSE,"BILL GARRETT FIELDHOUSE, Bloomington, IN",39.1692551,-86.5208279
251171,2025-03-10 14:45:00,14,Monday,Day,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,BILL GARRETT FIELDHOUSE,"BILL GARRETT FIELDHOUSE, Bloomington, IN",39.1692551,-86.5208279
251168,2025-03-03 18:53:00,18,Monday,Night,Misdemeanour,Other,HARASSMENT,OPEN CASE,IU POLICE DEPARTMENT,"IU POLICE DEPARTMENT, Bloomington, IN",39.1792728,-86.5133026
251165,2025-03-06 23:34:00,23,Thursday,Night,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251164,2025-03-06 16:35:00,16,Thursday,Day,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251163,2025-02-11 23:09:00,23,Tuesday,Night,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251162,2025-02-16 23:29:00,23,Sunday,Night,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251161,2025-02-17 23:00:00,23,Monday,Night,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251160,2025-02-25 16:35:00,16,Tuesday,Day,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251159,2025-03-06 14:37:00,14,Thursday,Day,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251158,2025-03-06 14:30:00,14,Thursday,Day,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251157,2025-03-08 01:30:00,1,Saturday,Night,Assault,Assault,INTIMIDATION,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251157,2025-03-08 01:30:00,1,Saturday,Night,Misdemeanor,Other,DISORDERLY CONDUCT,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251157,2025-03-08 01:30:00,1,Saturday,Night,Misdemeanour,Other,RESISTING LAW ENFORCEMENT,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251157,2025-03-08 01:30:00,1,Saturday,Night,Trespassing,Trespassing,CRIMINAL TRESPASS,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251151,2025-03-09 18:00:00,18,Sunday,Night,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,OPEN CASE,BILL GARRETT FIELDHOUSE,"BILL GARRETT FIELDHOUSE, Bloomington, IN",39.1692551,-86.5208279
251147,2025-03-09 11:30:00,11,Sunday,Day,Theft,Theft,"THEFT FROM MOTOR VEHICLE $750-$49,999",OPEN CASE,TENTH STREET LOT,"TENTH STREET LOT, Bloomington, IN",39.1717113,-86.5063434
251146,2025-03-09 12:19:00,12,Sunday,Day,Misdemeanour,Other,COOKING FIRE,RECORDS ONLY,USA CYPRESS,"USA CYPRESS, Bloomington, IN",39.2144795,-86.5905565
251141,2025-03-09 03:49:00,3,Sunday,Night,Theft,Theft,FALSE IDENTITY STATEMENT NO IDENTITY THEFT,SUSPECT ISSUED TRESPASS WARNING,INDIANA MEMORIAL UNION,"INDIANA MEMORIAL UNION, Bloomington, IN",39.1677781,-86.5236605
251140,2025-02-16 16:00:00,16,Sunday,Day,Misdemeanour,Other,CRIMINAL CONVERSION,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,USA LINDEN HALL,"USA LINDEN HALL, Bloomington, IN",39.1697925,-86.5098558
251140,2025-02-16 16:00:00,16,Sunday,Day,Trespassing,Trespassing,CRIMINAL TRESPASS,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,USA LINDEN HALL,"USA LINDEN HALL, Bloomington, IN",39.1697925,-86.5098558
251139,2025-03-08 19:45:00,19,Saturday,Night,Misdemeanor,Misdemeanor,LEAVING THE SCENE OF A PROPERTY DAMAGE CRASH,NO ARREST,46 BYPASS/SOUTH OF 17TH STREET,"46 BYPASS/SOUTH OF 17TH STREET, Bloomington, IN",39.1797415,-86.5073028
251137,2025-03-06 12:00:00,12,Thursday,Day,Theft,Theft,ALL OTHER THEFT LESS THAN $750,OPEN CASE,ALPHA EPSILON PI,"ALPHA EPSILON PI, Bloomington, IN",39.1805244,-86.510391
251135,2025-03-08 00:00:00,0,Saturday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,USA BEECH HALL,"USA BEECH HALL, Bloomington, IN",39.1684863,-86.5108335
251117,2025-03-07 14:15:00,14,Friday,Day,Trespassing,Trespassing,CRIMINAL TRESPASS,PROBABLE CAUSE FILED,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251117,2025-03-07 14:15:00,14,Friday,Day,Fraud,Other,FALSE IDENTITY STATEMENT,PROBABLE CAUSE FILED,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251117,2025-03-07 14:15:00,14,Friday,Day,Fraud,Other,FALSE REPORTING/FALSE INFORMING,PROBABLE CAUSE FILED,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251116,2025-01-01 00:00:00,0,Wednesday,Night,Assault,Assault,DOMESTIC BATTERY NO OR MINOR BODILY INJURY,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,EIGENMANN HALL,"EIGENMANN HALL, Bloomington, IN",39.1711586,-86.5088046
251116,2025-01-01 00:00:00,0,Wednesday,Night,Sexual Assault,Sexual Assault,RAPE - INTERCOURSE,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,EIGENMANN HALL,"EIGENMANN HALL, Bloomington, IN",39.1711586,-86.5088046
251112,2025-01-28 12:00:00,12,Tuesday,Day,Misdemeanour,Other,HAZING - CLERY,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,SIGMA DELTA TAU,"SIGMA DELTA TAU, Bloomington, IN",39.1798771,-86.5104392
251111,2025-02-01 19:00:00,19,Saturday,Night,Misdemeanour,Other,HAZING - CLERY,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,SIGMA DELTA TAU,"SIGMA DELTA TAU, Bloomington, IN",39.1798771,-86.5104392
251110,2025-03-06 00:59:00,0,Thursday,Night,Larceny,Larceny,"POSSESSION SCHEDULE I, II, III, IV, V",INVESTIGATED BY OTHER AGENCY,DISCOVERY PARKWAY/NORTH OF 10TH,"DISCOVERY PARKWAY/NORTH OF 10TH, Bloomington, IN",39.1753448,-86.4995462
251110,2025-03-06 00:59:00,0,Thursday,Night,Larceny,Larceny,POSSESSION MARIJUANA/HASH OIL/HASHISH/SALVIA,INVESTIGATED BY OTHER AGENCY,DISCOVERY PARKWAY/NORTH OF 10TH,"DISCOVERY PARKWAY/NORTH OF 10TH, Bloomington, IN",39.1753448,-86.4995462
251104,2024-08-23 20:00:00,20,Friday,Night,Assault,Assault,DOMESTIC BATTERY WITH MODERATE BODILY INJURY,PROBABLE CAUSE FILED,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251103,2025-01-18 16:30:00,16,Saturday,Day,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,FOSTER MARTIN HALL,"FOSTER MARTIN HALL, Bloomington, IN",39.1759089,-86.5178523
251100,2025-01-18 16:30:00,16,Saturday,Day,Assault,Assault,DOMESTIC BATTERY WITH MODERATE BODILY INJURY,PROBABLE CAUSE FILED,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251100,2025-01-18 16:30:00,16,Saturday,Day,Assault,Other,STRANGULATION,PROBABLE CAUSE FILED,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251100,2025-01-18 16:30:00,16,Saturday,Day,Stalking,Stalking,STALKING - CLERY,PROBABLE CAUSE FILED,FOSTER HARPER HALL,"FOSTER HARPER HALL, Bloomington, IN",39.175024,-86.5181001
251099,2025-03-06 15:50:00,15,Thursday,Day,Misdemeanor,Misdemeanor,LEAVING THE SCENE OF A PROPERTY DAMAGE CRASH,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,HENDERSON PARKING GARAGE,"HENDERSON PARKING GARAGE, Bloomington, IN",39.1635571,-86.5263285
251092,2025-02-16 15:30:00,15,Sunday,Day,Misdemeanour,Other,HAZING - CLERY,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,BALLANTINE HALL,"BALLANTINE HALL, Bloomington, IN",39.1661242,-86.5210412
251090,2025-02-26 00:00:00,0,Wednesday,Night,Misdemeanour,Other,HAZING - CLERY,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,ALPHA SIGMA PHI,"ALPHA SIGMA PHI, Bloomington, IN",39.1838841,-86.5141009
251089,2025-01-13 15:24:00,15,Monday,Day,Misdemeanour,Other,HAZING - CLERY,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,PHI GAMMA DELTA,"PHI GAMMA DELTA, Bloomington, IN",39.169775,-86.5237796
251088,2025-03-05 09:31:00,9,Wednesday,Day,Fraud,Fraud,FRAUD - CREDIT CARD,INVESTIGATED BY OTHER AGENCY,LUDDY HALL,"LUDDY HALL, Bloomington, IN",39.1727252,-86.5232945
251086,2025-03-04 10:27:00,10,Tuesday,Day,Theft,Theft,ALL OTHER THEFT LESS THAN $750,INVESTIGATED BY OTHER AGENCY,701 EAST 10TH STREET (APTS),"701 EAST 10TH STREET (APTS), Bloomington, IN",39.1718761,-86.5255831
251082,2025-03-05 09:00:00,9,Wednesday,Day,Trespassing,Trespassing,CRIMINAL TRESPASS,OPEN CASE,215 N. INDIANA,"215 N. INDIANA, Bloomington, IN",39.168089,-86.527146
251082,2025-03-05 09:00:00,9,Wednesday,Day,Misdemeanour,Other,"CRIMINAL MISCHIEF LOSS $750-$49,999",OPEN CASE,215 N. INDIANA,"215 N. INDIANA, Bloomington, IN",39.168089,-86.527146
251080,2025-03-05 00:00:00,0,Wednesday,Night,Assault,Assault,INTIMIDATION - EXTORTION OR BLACKMAIL,OPEN CASE,BRISCOE QUAD,"BRISCOE QUAD, Bloomington, IN",39.1784385,-86.5199643
251080,2025-03-05 00:00:00,0,Wednesday,Night,Stalking,Stalking,STALKING - CLERY,OPEN CASE,BRISCOE QUAD,"BRISCOE QUAD, Bloomington, IN",39.1784385,-86.5199643
251076,2025-03-05 21:30:00,21,Wednesday,Night,Larceny,Larceny,POSSESSION MARIJUANA/HASH OIL/HASHISH/SALVIA,OPEN CASE,BRISCOE QUAD,"BRISCOE QUAD, Bloomington, IN",39.1784385,-86.5199643
251073,2025-03-03 12:00:00,12,Monday,Day,Fraud,Fraud,FRAUD,OPEN CASE,TETER QUAD,"TETER QUAD, Bloomington, IN",39.1704913,-86.5129409
251071,2025-03-02 00:00:00,0,Sunday,Night,Sexual Assault,Sexual Assault,RAPE - INTERCOURSE,OPEN CASE,ALL OTHER FRATERNITY/SORO,"ALL OTHER FRATERNITY/SORO, Bloomington, IN",39.169574,-86.5385549
251068,2025-03-01 03:00:00,3,Saturday,Night,Theft,Theft,RESIDENTIAL ENTRY WITH NO FELONY THEFT INTENT,SUSPECT ISSUED TRESPASS WARNING,FOSTER JENKINSON HALL,"FOSTER JENKINSON HALL, Bloomington, IN",39.1751,-86.5171244
251044,2025-02-22 23:00:00,23,Saturday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR X2,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,BRISCOE QUAD,"BRISCOE QUAD, Bloomington, IN",39.1784385,-86.5199643
251043,2025-02-22 00:15:00,0,Saturday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,TETER QUAD,"TETER QUAD, Bloomington, IN",39.1704913,-86.5129409
251042,2025-02-21 22:15:00,22,Friday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR X6,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,EIGENMANN HALL,"EIGENMANN HALL, Bloomington, IN",39.1711586,-86.5088046
251041,2025-02-20 19:00:00,19,Thursday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,WALNUT GROVE CENTER - CHESTNUT,"WALNUT GROVE CENTER - CHESTNUT, Bloomington, IN",39.1765803,-86.5204588
251040,2025-02-21 00:00:00,0,Friday,Night,Larceny,Larceny,ODOR OF MARIJUANA,FAILED TO LOCATE,COLLINS SMITH HALL,"COLLINS SMITH HALL, Bloomington, IN",39.1707359,-86.5239762
251039,2025-03-04 03:00:00,3,Tuesday,Night,Theft,Theft,ALL OTHER THEFT LESS THAN $750,OPEN CASE,TAU EPSILON PHI,"TAU EPSILON PHI, Bloomington, IN",39.1728449,-86.5292036
251039,2025-03-04 03:00:00,3,Tuesday,Night,Misdemeanour,Other,CRIMINAL MISCHIEF LOSS LESS THAN $750,OPEN CASE,TAU EPSILON PHI,"TAU EPSILON PHI, Bloomington, IN",39.1728449,-86.5292036
251035,2025-03-04 00:25:00,0,Tuesday,Night,Assault,Assault,BATTERY NO INJURY,OPEN CASE,BRISCOE QUAD EXTERIOR GROUNDS,"BRISCOE QUAD EXTERIOR GROUNDS, Bloomington, IN",39.1784385,-86.5199643
251035,2025-03-04 00:25:00,0,Tuesday,Night,Larceny,Larceny,ODOR OF MARIJUANA,OPEN CASE,BRISCOE QUAD EXTERIOR GROUNDS,"BRISCOE QUAD EXTERIOR GROUNDS, Bloomington, IN",39.1784385,-86.5199643
251034,2025-03-03 23:11:00,23,Monday,Night,Stalking,Stalking,STALKING - CLERY,OPEN CASE,MCNUTT QUAD EXTERIOR GROUNDS,"MCNUTT QUAD EXTERIOR GROUNDS, Bloomington, IN",39.175701,-86.519103
251033,2025-03-03 22:00:00,22,Monday,Night,Theft,Theft,THEFT FROM BUILDING LESS THAN $750,OPEN CASE,BILL GARRETT FIELDHOUSE,"BILL GARRETT FIELDHOUSE, Bloomington, IN",39.1692551,-86.5208279
251032,2025-03-03 21:52:00,21,Monday,Night,Theft,Theft,VEHICLE THEFT,OPEN CASE,ART MUSEUM PARKING LOT,"ART MUSEUM PARKING LOT, Bloomington, IN",39.1688819,-86.5198163
251031,2025-03-01 23:00:00,23,Saturday,Night,Theft,Theft,THEFT FROM MOTOR VEHICLE LESS THAN $750,OPEN CASE,EIGENMANN PARKING LOT,"EIGENMANN PARKING LOT, Bloomington, IN",39.1711586,-86.5088046
251030,2025-03-03 18:10:00,18,Monday,Night,Assault,Assault,BATTERY NO INJURY,OPEN CASE,3RD STREET/WEST OF EAGLESON,"3RD STREET/WEST OF EAGLESON, Bloomington, IN",39.1642425,-86.5030618
251030,2025-03-03 18:10:00,18,Monday,Night,Assault,Assault,INTIMIDATION,OPEN CASE,3RD STREET/WEST OF EAGLESON,"3RD STREET/WEST OF EAGLESON, Bloomington, IN",39.1642425,-86.5030618
251029,2025-02-28 20:00:00,20,Friday,Night,Theft,Theft,THEFT FROM MOTOR VEHICLE LESS THAN $750,VICTIM DECLINED TO PROSECUTE,TENTH STREET LOT,"TENTH STREET LOT, Bloomington, IN",39.1717113,-86.5063434
251027,2025-03-03 11:50:00,11,Monday,Day,Misdemeanor,Misdemeanor,LEAVING THE SCENE OF A PROPERTY DAMAGE CRASH,OPEN CASE,LIBRARY LOT,"LIBRARY LOT, Bloomington, IN",39.169574,-86.5385549
251025,2025-03-03 08:08:00,8,Monday,Day,Misdemeanour,Other,IDENTITY DECEPTION,OPEN CASE,CYBERINFRASTRUCTURE BUILDING,"CYBERINFRASTRUCTURE BUILDING, Bloomington, IN",39.1721256,-86.5017289
251025,2025-03-03 08:08:00,8,Monday,Day,Fraud,Fraud,FRAUD,OPEN CASE,CYBERINFRASTRUCTURE BUILDING,"CYBERINFRASTRUCTURE BUILDING, Bloomington, IN",39.1721256,-86.5017289
251022,2025-03-03 15:00:00,15,Monday,Day,Theft,Other,BURGLARY,OPEN CASE,518 E. 7TH,"518 E. 7TH, Bloomington, IN",39.1683068,-86.5273563
251021,2025-01-01 00:00:00,0,Wednesday,Night,Stalking,Stalking,STALKING - CLERY,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,BILL GARRETT FIELDHOUSE,"BILL GARRETT FIELDHOUSE, Bloomington, IN",39.1692551,-86.5208279
251020,2025-03-02 03:06:00,3,Sunday,Night,Assault,Other,STRANGULATION,INVESTIGATED BY OTHER AGENCY,KILROYS ON KIRKWOOD,"KILROYS ON KIRKWOOD, Bloomington, IN",39.1663118,-86.5280294
251020,2025-03-02 03:06:00,3,Sunday,Night,Assault,Assault,BATTERY WITH MINOR INJURY,INVESTIGATED BY OTHER AGENCY,KILROYS ON KIRKWOOD,"KILROYS ON KIRKWOOD, Bloomington, IN",39.1663118,-86.5280294
251019,2025-03-02 05:16:00,5,Sunday,Night,Assault,Assault,BATTERY NO INJURY,INVESTIGATED BY OTHER AGENCY,IU HEALTH BLOOMINGTON HOSPITAL,"IU HEALTH BLOOMINGTON HOSPITAL, Bloomington, IN",39.1777329,-86.502606
251010,2025-03-02 18:36:00,18,Sunday,Night,Theft,Theft,VEHICLE THEFT,SUSPECT ARRESTED,FOREST QUAD EXTERIOR GROUNDS,"FOREST QUAD EXTERIOR GROUNDS, Bloomington, IN",39.164555,-86.5129405
251010,2025-03-02 18:36:00,18,Sunday,Night,Trespassing,Trespassing,CRIMINAL TRESPASS,SUSPECT ARRESTED,FOREST QUAD EXTERIOR GROUNDS,"FOREST QUAD EXTERIOR GROUNDS, Bloomington, IN",39.164555,-86.5129405
251010,2025-03-02 18:36:00,18,Sunday,Night,Misdemeanour,Other,CRIMINAL MISCHIEF LOSS LESS THAN $750,SUSPECT ARRESTED,FOREST QUAD EXTERIOR GROUNDS,"FOREST QUAD EXTERIOR GROUNDS, Bloomington, IN",39.164555,-86.5129405
251010,2025-03-02 18:36:00,18,Sunday,Night,Theft,Theft,ALL OTHER THEFT LESS THAN $750,SUSPECT ARRESTED,FOREST QUAD EXTERIOR GROUNDS,"FOREST QUAD EXTERIOR GROUNDS, Bloomington, IN",39.164555,-86.5129405
251004,2025-03-02 04:00:00,4,Sunday,Night,Larceny,Larceny,POSSESSION MARIJUANA/HASH OIL/HASHISH/SALVIA,OPEN CASE,WALNUT GROVE CENTER - PERSIMMON,"WALNUT GROVE CENTER - PERSIMMON, Bloomington, IN",39.1765803,-86.5204588
251003,2025-03-02 01:00:00,1,Sunday,Night,Misdemeanor,Other,OPERATING WHILE INTOXICATED - ENDANGERMENT,SUSPECT ARRESTED,10TH STREET/EAST OF EAGLESON,"10TH STREET/EAST OF EAGLESON, Bloomington, IN",39.169574,-86.5385549
251003,2025-03-02 01:00:00,1,Sunday,Night,Misdemeanor,Other,OPERATING WHILE INTOXICATED - .15,SUSPECT ARRESTED,10TH STREET/EAST OF EAGLESON,"10TH STREET/EAST OF EAGLESON, Bloomington, IN",39.169574,-86.5385549
251003,2025-03-02 01:00:00,1,Sunday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,SUSPECT ARRESTED,10TH STREET/EAST OF EAGLESON,"10TH STREET/EAST OF EAGLESON, Bloomington, IN",39.169574,-86.5385549
251002,2025-03-01 20:26:00,20,Saturday,Night,Misdemeanour,Other,RECKLESS DRIVING,SUSPECT ARRESTED,ATWATER AVENUE/WEST OF EAGLESON,"ATWATER AVENUE/WEST OF EAGLESON, Bloomington, IN",39.1630807,-86.5183164
250999,2025-02-28 20:00:00,20,Friday,Night,Misdemeanour,Other,CRIMINAL MISCHIEF LOSS LESS THAN $750,OPEN CASE,FOSTER BACK LOT,"FOSTER BACK LOT, Bloomington, IN",39.169574,-86.5385549
250997,2025-02-27 23:00:00,23,Thursday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,NO ARREST,BETA SIGMA PSI,"BETA SIGMA PSI, Bloomington, IN",39.169574,-86.5385549
250996,2025-02-28 22:00:00,22,Friday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,REFERRED TO UNIVERSITY OFFICIALS FOR REVIEW,BRISCOE QUAD,"BRISCOE QUAD, Bloomington, IN",39.1784385,-86.5199643
250994,2025-02-27 23:00:00,23,Thursday,Night,Assault,Assault,AGGRAVATED BATTERY X3,OPEN CASE,BETA SIGMA PSI,"BETA SIGMA PSI, Bloomington, IN",39.169574,-86.5385549
250994,2025-02-27 23:00:00,23,Thursday,Night,Larceny,Larceny,ILLEGAL CONSUMPTION/POSSESSION OF ALCOHOL BY MINOR,OPEN CASE,BETA SIGMA PSI,"BETA SIGMA PSI, Bloomington, IN",39.169574,-86.5385549
